item_id,source_url,request_url,status,attempts,http_status,error_type,error_message,bytes,format,width,height,sha256,local_path
4133,http://ecx.images-amazon.com/images/I/31qxVdXrfiL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31qxVdXrfiL._SX300_.jpg,reused_valid,,,,,3832,JPEG,300,200,AD01C1D6A71D4F6944D712BE89E2C50D01C3B788A01EC8390B1CD668AC8BA156,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4133.img
4136,http://ecx.images-amazon.com/images/I/41E6CRrL6RL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41E6CRrL6RL._SY300_.jpg,reused_valid,,,,,6423,JPEG,247,300,47D93B5C40EACAA7A4FFE0193AA96B54033E8DE6AA8359C7BC231F1DC51182A0,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4136.img
4138,http://ecx.images-amazon.com/images/I/41vhm1D2XBL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41vhm1D2XBL._SX300_.jpg,reused_valid,,,,,8485,JPEG,300,182,120F853BE6A43BCA588017DBD1339AA685D49966982C6B0551B727B643AA559E,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4138.img
4139,http://ecx.images-amazon.com/images/I/51jaFj224wL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51jaFj224wL._SY300_.jpg,reused_valid,,,,,12758,JPEG,300,300,C011F02C86F74DB7D85CA9EE92A15B35094DF3F5026FC9FF5B0D21019E595444,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4139.img
4143,http://ecx.images-amazon.com/images/I/51cIH-w8AEL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51cIH-w8AEL._SY300_.jpg,reused_valid,,,,,17160,JPEG,254,300,FB0395700DA36DE09A5ADE6F0ECE28DFD2E42A04C959FA7ED975943A01B3B3AE,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4143.img
4145,http://ecx.images-amazon.com/images/I/41wP4DtaE8L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41wP4DtaE8L._SY300_.jpg,reused_valid,,,,,7625,JPEG,300,300,0D0C411BD084DA4210E58F73F5E73370A0DC4C1B114AB01186B4510671670EC5,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4145.img
4151,http://ecx.images-amazon.com/images/I/31u3JB5NGyL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31u3JB5NGyL._SY300_.jpg,reused_valid,,,,,3309,JPEG,300,300,BCD4CA5D383256E05D1790D46488B6BF71D426F2C3ED1CC01417FDAEAE1CAEB7,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4151.img
4153,http://ecx.images-amazon.com/images/I/31LLtL24hFL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31LLtL24hFL._SY300_.jpg,reused_valid,,,,,5221,JPEG,300,300,F2351F84EFDD0B44C2EEA4612CEBD05F34292F8781B8E4FAA65E777E94751BE9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4153.img
4156,http://ecx.images-amazon.com/images/I/51ZvYP9tJaL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51ZvYP9tJaL._SY300_.jpg,reused_valid,,,,,15746,JPEG,300,300,EEEDCF7EE3099FCDBE859973FD9D61078E875353D065EA9605C52419F6DFF174,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4156.img
4158,http://ecx.images-amazon.com/images/I/51Jp7QNbMML._SY300_.jpg,https://ecx.images-amazon.com/images/I/51Jp7QNbMML._SY300_.jpg,reused_valid,,,,,12079,JPEG,300,300,0C140E0304FA318DFB1DC17A760CFD38B730CFC27DB270AF8F488EC91A0A3BBC,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4158.img
4159,http://ecx.images-amazon.com/images/I/41f%2B2jyYnPL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41f%2B2jyYnPL._SX300_.jpg,reused_valid,,,,,8179,JPEG,300,240,ED8BA2C6C35632B6DBAD3D3C81CFCBE493E9F47563887F75757923F08DD8279D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4159.img
4160,http://ecx.images-amazon.com/images/I/413lVfaMvyL._SY300_.jpg,https://ecx.images-amazon.com/images/I/413lVfaMvyL._SY300_.jpg,reused_valid,,,,,7840,JPEG,300,300,3CB9CE7864F59C35C0AD98D75EB47978AECD59E8FE2834A8CB48DB29AF1727A6,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4160.img
4162,http://ecx.images-amazon.com/images/I/412JvUaSd9L._SY300_.jpg,https://ecx.images-amazon.com/images/I/412JvUaSd9L._SY300_.jpg,reused_valid,,,,,6764,JPEG,300,300,4FBDB8230BAB7C1307024467913306FE61E19838A79B632E6BD5CEBECE19FB77,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4162.img
4165,http://ecx.images-amazon.com/images/I/41uXDdr6PyL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41uXDdr6PyL._SY300_.jpg,reused_valid,,,,,6484,JPEG,291,300,9CAB025790566BD2E8AFF562D31EF28B05B113403DDEF4DFE63E851FB9DBD0F8,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4165.img
4167,http://ecx.images-amazon.com/images/I/416vHAgh4CL._SY300_.jpg,https://ecx.images-amazon.com/images/I/416vHAgh4CL._SY300_.jpg,reused_valid,,,,,6241,JPEG,300,300,958902AB7FE9FC605FE399FEA2C2FDFC397CE157A9BD4F2D0314AF624B8870EF,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4167.img
4171,http://ecx.images-amazon.com/images/I/41bpEOeRhSL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41bpEOeRhSL._SX300_.jpg,reused_valid,,,,,6167,JPEG,300,258,9E30779D4C32938FB32FF2A0243A5DB541523CC6DA40BE3B755AA44240056406,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4171.img
4172,http://ecx.images-amazon.com/images/I/51Hf56O7V4L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51Hf56O7V4L._SY300_.jpg,reused_valid,,,,,8874,JPEG,177,300,255890368B4A87F0C13E628195280E4A106C1E911A0547336D8AA4FEC1B91F72,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4172.img
4175,http://ecx.images-amazon.com/images/I/31d4OyudG7L._SX300_.jpg,https://ecx.images-amazon.com/images/I/31d4OyudG7L._SX300_.jpg,reused_valid,,,,,3821,JPEG,300,240,662DA53098D3AA69EF8FA492EC6D99FB6938AE42DD4EEDE72DE0CB0080FE7655,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4175.img
4177,http://ecx.images-amazon.com/images/I/51MNmXJQHkL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51MNmXJQHkL._SY300_.jpg,reused_valid,,,,,11039,JPEG,223,300,0B4FA5D6502938F35F7F10D18C60C995C27E9907DFEC31BEC24510804BA60486,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4177.img
4183,http://ecx.images-amazon.com/images/I/51coZ7e4a0L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51coZ7e4a0L._SY300_.jpg,reused_valid,,,,,19885,JPEG,300,300,CE07C4A468B472F213EAE8BDAA04A0B39BC6188A973DFF9B506A409578F5BEFE,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4183.img
4184,http://ecx.images-amazon.com/images/I/51K19w2TVLL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51K19w2TVLL._SY300_.jpg,reused_valid,,,,,15200,JPEG,300,300,A3C7E545A5E87B620BD16D0E83BF5BB3508AA02682EBB7890D89293FC32EE24F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4184.img
4185,http://ecx.images-amazon.com/images/I/51KsEu1s31L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51KsEu1s31L._SY300_.jpg,reused_valid,,,,,15958,JPEG,244,300,D5FAD64B98DF6657AB60EE925112D999F11EEEF802999E43FCAEEB3D75291D36,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4185.img
4189,http://ecx.images-amazon.com/images/I/51ju9Js5u4L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51ju9Js5u4L._SY300_.jpg,reused_valid,,,,,11139,JPEG,300,300,13BB9776C0C16396C8445AAB871D1693F3A02A732F688CDEB45416D5CA12D622,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4189.img
4190,http://ecx.images-amazon.com/images/I/418gJBcXFzL._SY300_.jpg,https://ecx.images-amazon.com/images/I/418gJBcXFzL._SY300_.jpg,reused_valid,,,,,7167,JPEG,200,300,7C354907886E2C1EF1636BA383F42272814A6AB766F4711AD2C9FE485704FB3A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4190.img
4192,http://ecx.images-amazon.com/images/I/51bpcpnyubL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51bpcpnyubL._SY300_.jpg,reused_valid,,,,,12863,JPEG,260,300,9D155E76DD65CCC8ABE05047F08D8B10752BC59711B44EEAC0A9166D616D0B68,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4192.img
4193,http://ecx.images-amazon.com/images/I/5144FBeXl2L._SY300_.jpg,https://ecx.images-amazon.com/images/I/5144FBeXl2L._SY300_.jpg,reused_valid,,,,,13860,JPEG,286,300,098DC9AC0DEFF35830F5700819DF14F30698B9B60F90C5F4934DC3D95E893D1B,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4193.img
4194,http://ecx.images-amazon.com/images/I/51oa04B4B0L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51oa04B4B0L._SY300_.jpg,reused_valid,,,,,13553,JPEG,257,300,3EC6F35DD24719470783EFBB1A7DA644430D4BD8F63828FABC524174FE56CC42,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4194.img
4195,http://ecx.images-amazon.com/images/I/51bcOjJa3FL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51bcOjJa3FL._SY300_.jpg,reused_valid,,,,,16475,JPEG,245,300,8D967AAEECB3740FF4C0469955CBD26E75748D8536248F1531612FCF5ADA8EF6,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4195.img
4196,http://ecx.images-amazon.com/images/I/41sqlPyF8dL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41sqlPyF8dL._SX300_.jpg,reused_valid,,,,,6490,JPEG,300,225,F207521FAE3A8CC74A7E3A71AB67E109993EF690A40A2FEAD7120C4EF4F07D31,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4196.img
4197,http://ecx.images-amazon.com/images/I/41XU4crsguL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41XU4crsguL._SX300_.jpg,reused_valid,,,,,6645,JPEG,300,231,F94F1EF809614C952721683F5B3F7CDE6931A05DE1E0F981B3BBC2CC9ED9153A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4197.img
4198,http://ecx.images-amazon.com/images/I/41d3yr37qTL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41d3yr37qTL._SX300_.jpg,reused_valid,,,,,8133,JPEG,300,200,54E88ED65FF13B76B4B49FF3DE39E255D4325EC59C5537868E539AFF547AB024,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4198.img
4200,http://ecx.images-amazon.com/images/I/51JGvACPLdL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51JGvACPLdL._SY300_.jpg,reused_valid,,,,,12404,JPEG,300,300,B6DC5DED9B5D81B6DB32268D107C310A0EDC1E95CE396400C83D9D3FA308F3F2,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4200.img
4202,http://ecx.images-amazon.com/images/I/41zxAp-cypL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41zxAp-cypL._SX300_.jpg,reused_valid,,,,,14268,JPEG,300,298,A147DEFD18702223C0C693B2029EDEF96A55BF665056BBA3C5F4BED536A57B27,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4202.img
4203,http://ecx.images-amazon.com/images/I/41RWjEVtxWL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41RWjEVtxWL._SY300_.jpg,reused_valid,,,,,6184,JPEG,290,300,73400B3D5E2E34542CC373C082AAE65432CFB281ACCA1C72F700130BD6FA51C9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4203.img
4204,http://ecx.images-amazon.com/images/I/51VKjYeZMiL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51VKjYeZMiL._SY300_.jpg,reused_valid,,,,,12888,JPEG,215,300,076FEA7389520D03B0EFBE4BA44AD4CABC42FC390F6CB65F5F35D513518D75A4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4204.img
4205,http://ecx.images-amazon.com/images/I/41Him0uikuL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41Him0uikuL._SX300_.jpg,reused_valid,,,,,6405,JPEG,300,280,3051A0FC8FA79D491D3EBEC2D8153B838EB4270B25CE9EE65161670573FE55BC,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4205.img
4206,http://ecx.images-amazon.com/images/I/41OoAYh55iL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41OoAYh55iL._SY300_.jpg,reused_valid,,,,,3764,JPEG,199,300,8C8B069CB3903F7908E8093350DF33D390DCB5B5A366737ADA73BA6C92F241A6,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4206.img
4207,http://ecx.images-amazon.com/images/I/31ml2YZunFL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31ml2YZunFL._SY300_.jpg,reused_valid,,,,,3500,JPEG,200,300,B6CF89935F60F6BB28A0F08097B8AF8ED193F5E462B8EEF1BA6E0B96C16C18E4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4207.img
4208,http://ecx.images-amazon.com/images/I/41ybqQrNh9L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41ybqQrNh9L._SY300_.jpg,reused_valid,,,,,9726,JPEG,300,300,860833D1213B0F844517D626EA1497D336A57425296ECE5F6388205C4FDA7BA0,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4208.img
4210,http://ecx.images-amazon.com/images/I/51BAGoc5OzL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51BAGoc5OzL._SY300_.jpg,reused_valid,,,,,11582,JPEG,300,300,72FA84F872035016C2937E0DED56C198E5C3F5A2E93C52713E9C4A73B7377579,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4210.img
4211,http://ecx.images-amazon.com/images/I/412KS5iRRVL._SY300_.jpg,https://ecx.images-amazon.com/images/I/412KS5iRRVL._SY300_.jpg,reused_valid,,,,,8326,JPEG,300,300,8355C8D84BB91BB47CBB667778E3A95D22D49ACD8616995A0AFA87D629F25A02,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4211.img
4213,http://ecx.images-amazon.com/images/I/319T7%2BJmckL._SX300_.jpg,https://ecx.images-amazon.com/images/I/319T7%2BJmckL._SX300_.jpg,reused_valid,,,,,4636,JPEG,300,200,963E52308C0BBC8434953B152BB9AB9A04F7E8740317C519D6B88E4C9188ACA9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4213.img
4214,http://ecx.images-amazon.com/images/I/41cvhzuuuZL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41cvhzuuuZL._SX300_.jpg,reused_valid,,,,,12075,JPEG,300,224,0E16B03B156DF923160C2D353BA63D48CB3355D0B69DD294C72778F13D0E6DB6,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4214.img
4224,http://ecx.images-amazon.com/images/I/41PTUwfQ%2BqL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41PTUwfQ%2BqL._SY300_.jpg,reused_valid,,,,,5195,JPEG,196,300,E6CFBB9458A1A3E98CCC6C703D95DDCBBF27A5CE7CD7DA04AEC2D82625B3C111,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4224.img
4226,http://ecx.images-amazon.com/images/I/51PD3LXW3gL._SX300_.jpg,https://ecx.images-amazon.com/images/I/51PD3LXW3gL._SX300_.jpg,reused_valid,,,,,10848,JPEG,300,264,B053E434033155AC108092D810AEF87D301FB02511B74B54134EC62130B141F2,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4226.img
4228,http://ecx.images-amazon.com/images/I/51A1vSnaOLL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51A1vSnaOLL._SY300_.jpg,reused_valid,,,,,13425,JPEG,300,300,161DE80823D08314CE31571F89928C79F8733166F35F27FB746FDAB4406598E0,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4228.img
4229,http://ecx.images-amazon.com/images/I/31GjSb8N1CL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31GjSb8N1CL._SX300_.jpg,reused_valid,,,,,5460,JPEG,300,210,E098E0B4AAE36EBBA1A5E166C944A31B4B4AE73C3068A0D1DB1F8417B5E62999,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4229.img
4231,http://ecx.images-amazon.com/images/I/417oEVk3JdL._SX300_.jpg,https://ecx.images-amazon.com/images/I/417oEVk3JdL._SX300_.jpg,reused_valid,,,,,6850,JPEG,300,194,641D1B8125208D78623522A3EDBF2B8A7A09919F7A0FA1F232621B309B280B12,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4231.img
4237,http://ecx.images-amazon.com/images/I/41A42-lrLHL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41A42-lrLHL._SY300_.jpg,reused_valid,,,,,6861,JPEG,293,300,047375105C1D63058B15EB4F492F3F9F2BB679AFD99739D79F5E8F2A0B97CEBF,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4237.img
4238,http://ecx.images-amazon.com/images/I/41BDI7RQKbL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41BDI7RQKbL._SY300_.jpg,reused_valid,,,,,8655,JPEG,300,300,3F6838A5DEB9975AFE8160C60BD4B021CB74510D466AF75B2601AC6C584730CC,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4238.img
4240,http://ecx.images-amazon.com/images/I/31puzUkcUZL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31puzUkcUZL._SY300_.jpg,reused_valid,,,,,2374,JPEG,300,300,48AE953A731D22BADF800E3724768C5E96BA6971C67A8464BFEB0B0044970225,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4240.img
4243,http://ecx.images-amazon.com/images/I/41KEpTv4afL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41KEpTv4afL._SY300_.jpg,reused_valid,,,,,9694,JPEG,300,300,D42ADD65AB79B9D2AC2A9CFEFB35DFA818E945623D068767F77C7579D2AD73E9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4243.img
4245,http://ecx.images-amazon.com/images/I/419XQK08tpL._SY300_.jpg,https://ecx.images-amazon.com/images/I/419XQK08tpL._SY300_.jpg,reused_valid,,,,,5285,JPEG,277,300,71C5DE867915A10E2245B1C795F0B0E96FBAAF056159ED0ED58CC45A85C7CA6C,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4245.img
4249,http://ecx.images-amazon.com/images/I/41r4L5uWoeL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41r4L5uWoeL._SY300_.jpg,reused_valid,,,,,6819,JPEG,200,300,C8D8A6A001F73B6BC29C1C3F8870469701DD3CCCC18416DCDA46B54E24A26B92,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4249.img
4251,http://ecx.images-amazon.com/images/I/31HVOsezm-L._SX300_.jpg,https://ecx.images-amazon.com/images/I/31HVOsezm-L._SX300_.jpg,reused_valid,,,,,4873,JPEG,300,224,61A47DAB4720CE85472EDD00AB93388FF277E7A35B0AFAACD1583738EDB16CC9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4251.img
4253,http://ecx.images-amazon.com/images/I/41Gww2NZT0L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41Gww2NZT0L._SY300_.jpg,reused_valid,,,,,8056,JPEG,300,300,2651D791A0B1314DFB3C32E37A27C17538E2CA51CDA7C7864F46B1183964AA49,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4253.img
4255,http://ecx.images-amazon.com/images/I/41inNRCF4QL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41inNRCF4QL._SY300_.jpg,reused_valid,,,,,6888,JPEG,300,300,5F4CC62B674E23C3F6A652B48AB3D7FFC31FAB27E0B27DFCDC7A42844240EBA4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4255.img
4256,http://ecx.images-amazon.com/images/I/41%2Bbd4q3pIL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41%2Bbd4q3pIL._SY300_.jpg,reused_valid,,,,,6888,JPEG,299,300,4FE3F25C5269B25CF50E4BDF57427F4039452FEB5844606B4B64CA71698883C5,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4256.img
4258,http://ecx.images-amazon.com/images/I/41Z81YbFG3L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41Z81YbFG3L._SY300_.jpg,reused_valid,,,,,7063,JPEG,300,300,8EED515E813778A1C69A18E9B8BFF7CB0FC6E948EC02D4664019D4437DDC0521,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4258.img
4259,http://ecx.images-amazon.com/images/I/41WzR3O9FrL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41WzR3O9FrL._SY300_.jpg,reused_valid,,,,,11291,JPEG,300,300,FA03D831407B51521E1A32DC9C5BA0D4ADC7179867FEDF617F7C450109D186B3,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4259.img
4265,http://ecx.images-amazon.com/images/I/51IWegEHXFL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51IWegEHXFL._SY300_.jpg,reused_valid,,,,,12006,JPEG,300,300,5A523B8F8D4B2A40455CE440B7F6BDC10842FD5B8DC03AC8EC943894AAEF63DD,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4265.img
4266,http://ecx.images-amazon.com/images/I/41Q2dwJoeCL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41Q2dwJoeCL._SX300_.jpg,reused_valid,,,,,9070,JPEG,300,254,8B2BB16480FB02567E096C739C15F65C75F47BBB2127CC8A60B21E7DF3551DFC,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4266.img
4271,http://ecx.images-amazon.com/images/I/51-114gsVSL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51-114gsVSL._SY300_.jpg,reused_valid,,,,,13146,JPEG,241,300,C79ADD63E88F9BE4CEE8DF71C171F1350CFB48F08E2F1747B7E3B5890BD68FA9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4271.img
4275,http://ecx.images-amazon.com/images/I/41SN7Kt7oaL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41SN7Kt7oaL._SY300_.jpg,reused_valid,,,,,7402,JPEG,200,300,1E204DBDD09AE6A5509E62A07F917967516F1FF0C6DC886D7DEE220F4BC5D443,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4275.img
4276,http://ecx.images-amazon.com/images/I/31jVk%2BGGmhL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31jVk%2BGGmhL._SY300_.jpg,reused_valid,,,,,4650,JPEG,300,300,F7C58347AE9BFCE545DFFFE6046440BE9D02BA7D42378168457F1CDC5C965F21,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4276.img
4277,http://ecx.images-amazon.com/images/I/41s7sSrh9BL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41s7sSrh9BL._SY300_.jpg,reused_valid,,,,,6834,JPEG,300,300,9AE83E210473DAFEBC30EB0BAE5414A27EC7CC195E4DF195B516BE823A594F3F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4277.img
4278,http://ecx.images-amazon.com/images/I/41fsCAzyp7L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41fsCAzyp7L._SY300_.jpg,reused_valid,,,,,6995,JPEG,300,300,5AB57C96C5A0313E0A2418859300837BFDAE864391B55616A2AD911670FA614D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4278.img
4280,http://ecx.images-amazon.com/images/I/41dpWXIqbNL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41dpWXIqbNL._SY300_.jpg,reused_valid,,,,,8238,JPEG,235,300,5C0E1FE3483E00B99822B73EB53A8FAF5B8C08DFBE46A1AEA4CEB6D7A30E1E9B,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4280.img
4283,http://ecx.images-amazon.com/images/I/416k2Oy6DJL._SY300_.jpg,https://ecx.images-amazon.com/images/I/416k2Oy6DJL._SY300_.jpg,reused_valid,,,,,10490,JPEG,300,300,F3784533186E010D33BCC04F99F501896F0B5C45E2681EBFC11C8E1ECA5DC20A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4283.img
4284,http://ecx.images-amazon.com/images/I/51EMoK9PoSL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51EMoK9PoSL._SY300_.jpg,reused_valid,,,,,11682,JPEG,300,300,51F5C1CA4FB4CC9F094B553AA8ADFB423EF297FEE8F908777D6ED2A3183C208D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4284.img
4291,http://ecx.images-amazon.com/images/I/31OuJg2DemL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31OuJg2DemL._SY300_.jpg,reused_valid,,,,,4259,JPEG,300,300,4A59C8443F2D09F9B0613739FF30F7E7DBEC904C798BEA4AD4F0FD7A771489B0,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4291.img
4293,http://ecx.images-amazon.com/images/I/31WWsCGV7GL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31WWsCGV7GL._SX300_.jpg,reused_valid,,,,,3977,JPEG,300,239,BA958BBD1B8C43020C168B6FAA27C8C1DAD34C0398ABB3434655E28B1FC5EC98,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4293.img
4294,http://ecx.images-amazon.com/images/I/41TGgcOxKTL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41TGgcOxKTL._SY300_.jpg,reused_valid,,,,,10014,JPEG,300,300,20F4BB9371CE0125E77AEDFC97CD64C1E56F6CC8147139F4DB02C9B54C6AAF41,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4294.img
4296,http://ecx.images-amazon.com/images/I/41wOZhYkFqL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41wOZhYkFqL._SY300_.jpg,reused_valid,,,,,11555,JPEG,300,300,52A1F0B65329F92998DA533683C5DB26227CF39AFFBA46C938E7D41395F29BE4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4296.img
4297,http://ecx.images-amazon.com/images/I/41UcHaIsMQL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41UcHaIsMQL._SY300_.jpg,reused_valid,,,,,10706,JPEG,300,300,1B42B8D112486B7CAF1326091EC7C284276ABEEA2A0EF627CBD79611A368585A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4297.img
4299,http://ecx.images-amazon.com/images/I/414hZkVcdvL._SY300_.jpg,https://ecx.images-amazon.com/images/I/414hZkVcdvL._SY300_.jpg,reused_valid,,,,,10504,JPEG,230,300,2405F7B58B375B639831DBE448DB407AAD996DDCC87929E3C0A2DBE0D45B046F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\4299.img
